Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2013/11/23, 11:36:21, -47.971214, 169.346512, 15.26,  0.00, 152, 0, 142.04, 1
2013/11/23, 11:41:31, -47.971321, 169.348236, 15.30,  0.00, 56, 0, 128.89, 
2013/11/23, 11:46:40, -47.970997, 169.350571, 31.61,  0.00, 69, 0, 177.52, 
2013/11/23, 11:51:49, -47.970989, 169.351593, 9.36,  0.00, 61, 0, 76.09, 
2013/11/23, 11:56:58, -47.971050, 169.352554, 9.58,  0.00, 178, 0, 71.86, 
2013/11/23, 12:03:34, -47.970581, 169.353882, 4.61,  1152.00, 59, 0, 111.78, 1
2013/11/23, 12:10:59, -47.970150, 169.354370, 5.25,  2628.00, 56, 0, 60.14, 
2013/11/23, 12:16:40, -47.969913, 169.354630, 4.57,  2196.00, 100, 0, 32.70, 
2013/11/23, 12:22:21, -47.969582, 169.354828, 6.96,  3672.00, 347, 0, 39.65, 
2013/11/23, 12:28:01, -47.969559, 169.354965, 38.33,  2520.00, 130, 0, 10.52, 1
2013/11/23, 12:33:40, -47.968849, 169.354401, 3.56,  2772.00, 133, 0, 89.42, 1
2013/11/23, 12:39:18, -47.963829, 169.354294, 13.57,  31320.00, 230, 0, 558.26, 1
2013/11/23, 12:44:54, -47.952820, 169.352676, -11.97,  50580.00, 171, 0, 1230.06, 1
2013/11/23, 12:50:29, -47.981499, 169.351318, 5.14,  18360.00, 322, 0, 3190.56, 1
2013/11/23, 12:56:04, -47.981712, 169.350510, 8.19,  4500.00, 219, 0, 64.64, 
2013/11/23, 13:01:41, -47.981812, 169.349792, -59.92,  1512.00, 352, 0, 54.59, 1
2013/11/23, 13:06:47, -47.978825, 169.349258, 9.14,  43596.00, 346, 0, 334.51, 1
2013/11/23, 13:11:52, -47.954041, 169.351852, 45.59,  45504.00, 34, 0, 2762.61, 1
2013/11/23, 13:16:56, -47.940617, 169.356934, -9.08,  828.00, 52, 0, 1539.92, 1
2013/11/23, 13:21:59, -47.939987, 169.357254, 0.98,  66276.00, 60, 0, 74.00, 1
2013/11/23, 13:27:03, -47.938808, 169.364502, 28.72,  1224.00, 302, 0, 555.60, 
2013/11/23, 13:32:07, -47.938488, 169.366409, -1.37,  3204.00, 329, 0, 146.45, 1
2013/11/23, 13:37:11, -47.937065, 169.367630, -99.26,  3204.00, 324, 0, 182.51, 
2013/11/23, 13:42:16, -47.936455, 169.368240, 2.76,  1800.00, 324, 0, 81.64, 1
2013/11/23, 13:47:21, -47.935658, 169.368362, -8.80,  2916.00, 184, 0, 89.09, 
2013/11/23, 13:52:27, -47.934666, 169.368408, 4.41,  1440.00, 299, 0, 110.36, 1
2013/11/23, 13:57:35, -47.933636, 169.369843, 17.68,  1476.00, 101, 0, 156.67, 
2013/11/23, 14:03:09, -47.932861, 169.371201, 14.47,  0.00, 180, 0, 132.90, 
2013/11/23, 14:08:49, -47.931870, 169.372894, 27.49,  360.00, 67, 0, 167.49, 1
2013/11/23, 14:14:30, -47.931908, 169.373611, 14.05,  1440.00, 37, 0, 53.58, 1
2013/11/23, 14:20:10, -47.932777, 169.374527, 12.80,  1332.00, 164, 0, 118.30, 
2013/11/23, 14:25:49, -47.933155, 169.375122, 7.33,  468.00, 143, 0, 61.09, 1
2013/11/23, 14:31:30, -47.934216, 169.375458, 28.72,  1296.00, 206, 0, 120.60, 
2013/11/23, 14:37:10, -47.940128, 169.379654, 12.46,  43200.00, 206, 0, 727.91, 1
2013/11/23, 14:42:48, -47.920132, 169.390396, 8.42,  49464.00, 2, 0, 2363.11, 1
2013/11/23, 14:48:25, -47.913353, 169.389420, 16.18,  3528.00, 280, 0, 757.29, 1
2013/11/23, 14:54:02, -47.912323, 169.390289, 13.75,  1908.00, 302, 0, 131.57, 
2013/11/23, 14:59:43, -47.911057, 169.390701, 7.18,  0.00, 322, 0, 144.08, 
2013/11/23, 15:05:31, -47.909409, 169.391739, 10.80,  1872.00, 301, 0, 198.91, 1
2013/11/23, 15:11:22, -47.908512, 169.391144, 4.46,  0.00, 346, 0, 109.16, 
2013/11/23, 15:17:13, -47.907703, 169.390778, -3.65,  0.00, 342, 0, 94.00, 
2013/11/23, 15:23:04, -47.907005, 169.390579, 4.22,  792.00, 307, 0, 79.02, 1
2013/11/23, 15:28:55, -47.906826, 169.388382, -25.09,  0.00, 268, 0, 164.97, 1
2013/11/23, 15:35:08, -47.905891, 169.389328, 8.32,  0.00, 0, 0, 125.62, 
2013/11/23, 15:41:25, -47.905842, 169.388763, 6.06,  0.00, 0, 0, 42.47, 
2013/11/23, 15:48:03, -47.906044, 169.388016, 18.35,  1584.00, 99, 0, 60.04, 1
2013/11/23, 15:55:43, -47.905960, 169.387558, 22.15,  1620.00, 334, 0, 35.39, 
2013/11/23, 16:01:48, -47.906311, 169.386948, 44.58,  1368.00, 338, 0, 59.92, 1
2013/11/23, 16:08:14, -47.905949, 169.386581, 15.85,  936.00, 11, 0, 48.67, 
2013/11/23, 16:14:40, -47.905754, 169.386215, 1.74,  612.00, 87, 0, 34.85, 
2013/11/23, 16:21:07, -47.905586, 169.386261, 7.57,  684.00, 248, 0, 18.99, 
2013/11/23, 16:27:34, -47.905415, 169.386230, -3.57,  2700.00, 35, 0, 19.15, 1
2013/11/23, 16:34:00, -47.892048, 169.404755, 4.51,  59544.00, 60, 0, 2028.91, 1
2013/11/23, 16:40:22, -47.892704, 169.419113, 4.71,  59148.00, 145, 0, 1073.00, 1
2013/11/23, 16:46:47, -47.894268, 169.421326, 9.17,  2196.00, 114, 0, 239.72, 1
2013/11/23, 16:53:10, -47.894573, 169.423294, 5.64,  360.00, 82, 0, 150.59, 1
2013/11/23, 16:59:35, -47.893959, 169.425217, 1.25,  324.00, 40, 0, 158.80, 
2013/11/23, 17:05:39, -47.893726, 169.425339, 3.87,  1440.00, 146, 0, 27.46, 
2013/11/23, 17:11:29, -47.893467, 169.426025, 8.94,  1188.00, 40, 0, 58.70, 
2013/11/23, 17:17:20, -47.893539, 169.426483, 3.93,  720.00, 251, 0, 35.07, 
2013/11/23, 17:23:10, -47.893669, 169.426346, -5.43,  1980.00, 288, 0, 17.70, 
2013/11/23, 17:28:58, -47.890705, 169.432404, 12.09,  51984.00, 132, 0, 559.14, 1
2013/11/23, 17:34:43, -47.868797, 169.448151, 10.86,  37656.00, 243, 0, 2704.35, 1
2013/11/23, 17:40:26, -47.860004, 169.439911, 7.90,  47304.00, 322, 0, 1154.91, 1
2013/11/23, 17:46:10, -47.851734, 169.421722, 2.72,  45072.00, 3, 0, 1639.32, 1
2013/11/23, 17:51:53, -47.851940, 169.400894, 9.01,  49068.00, 244, 0, 1554.30, 1
2013/11/23, 17:57:36, -47.849609, 169.393784, 10.35,  41004.00, 342, 0, 590.47, 1
2013/11/23, 18:03:57, -47.837765, 169.371841, 11.69,  50544.00, 46, 0, 2101.47, 1
2013/11/23, 18:09:57, -47.856674, 169.383240, 23.86,  68652.00, 146, 0, 2268.14, 1
2013/11/23, 18:15:02, -47.878189, 169.403976, 9.83,  57456.00, 96, 0, 2848.85, 1
2013/11/23, 18:20:05, -47.885426, 169.407471, 7.71,  60876.00, 53, 0, 845.87, 1
2013/11/23, 18:25:08, -47.885067, 169.398422, 31.60,  46296.00, 297, 0, 675.96, 1
2013/11/23, 18:30:11, -47.870819, 169.394104, 6.68,  55080.00, 358, 0, 1616.70, 1
2013/11/23, 18:35:14, -47.842232, 169.389145, 5.12,  53352.00, 250, 0, 3200.19, 1
2013/11/23, 18:40:17, -47.820042, 169.372772, 8.38,  33336.00, 277, 0, 2753.53, 1
2013/11/23, 18:45:20, -47.801266, 169.356583, 5.23,  49680.00, 328, 0, 2412.56, 1
2013/11/23, 18:50:23, -47.785622, 169.333908, 5.90,  52812.00, 18, 0, 2427.99, 1
2013/11/23, 18:55:26, -47.772232, 169.325409, 9.83,  54000.00, 307, 0, 1618.68, 1
2013/11/23, 19:00:53, -47.776917, 169.310623, 7.32,  35100.00, 239, 0, 1221.58, 1
2013/11/23, 19:06:53, -47.791538, 169.308548, 16.94,  42804.00, 257, 0, 1633.16, 1
2013/11/23, 19:13:14, -47.810249, 169.307327, 5.07,  23904.00, 231, 0, 2082.57, 1
2013/11/23, 19:19:32, -47.831615, 169.316666, 3.58,  42804.00, 191, 0, 2476.00, 1
2013/11/23, 19:25:32, -47.848656, 169.315201, 22.72,  46656.00, 243, 0, 1898.02, 1
2013/11/23, 19:31:31, -47.866245, 169.305710, 20.44,  65448.00, 142, 0, 2080.05, 1
2013/11/23, 19:37:31, -47.871628, 169.280029, 10.06,  47052.00, 183, 0, 2006.95, 1
2013/11/23, 19:43:30, -47.879513, 169.282898, -30.77,  1224.00, 117, 0, 902.51, 1
2013/11/23, 19:49:31, -47.878201, 169.283096, 10.70,  0.00, 307, 0, 146.63, 1
2013/11/23, 19:55:32, -47.877331, 169.283844, 10.26,  1548.00, 5, 0, 111.67, 
2013/11/23, 20:01:36, -47.876564, 169.284439, -37.90,  1044.00, 66, 0, 96.14, 1
2013/11/23, 20:07:38, -47.875214, 169.283966, -5.29,  1800.00, 28, 0, 154.20, 1
2013/11/23, 20:13:40, -47.874214, 169.285233, 4.83,  432.00, 346, 0, 145.93, 1
2013/11/23, 20:19:44, -47.873676, 169.285614, 8.36,  0.00, 2, 0, 66.23, 
2013/11/23, 20:25:45, -47.877193, 169.288666, 8.57,  63576.00, 223, 0, 452.50, 1
2013/11/23, 20:31:44, -47.870621, 169.278931, 59.41,  2268.00, 102, 0, 1030.16, 1
2013/11/23, 20:37:44, -47.869793, 169.279434, -19.08,  1908.00, 345, 0, 99.42, 
2013/11/23, 20:43:45, -47.869041, 169.279663, -4.76,  1152.00, 38, 0, 85.35, 
2013/11/23, 20:49:47, -47.868382, 169.280029, 136.06,  2916.00, 16, 0, 78.20, 1
2013/11/23, 20:55:50, -47.867603, 169.279587, 6.29,  900.00, 15, 0, 92.68, 
2013/11/23, 21:01:55, -47.867062, 169.279327, 0.74,  0.00, 9, 0, 63.21, 1
2013/11/23, 21:07:58, -47.866283, 169.279388, 3.63,  0.00, 255, 0, 86.74, 
2013/11/23, 21:14:01, -47.865746, 169.279083, 5.87,  0.00, 310, 0, 63.90, 
2013/11/23, 21:20:04, -47.865345, 169.278900, 5.37,  0.00, 43, 0, 46.63, 
2013/11/23, 21:26:09, -47.864971, 169.277939, -2.24,  0.00, 305, 0, 82.88, 
2013/11/23, 21:32:13, -47.864651, 169.277222, 12.62,  0.00, 312, 0, 64.24, 
2013/11/23, 21:38:17, -47.864735, 169.275772, 2.09,  0.00, 165, 0, 108.57, 
2013/11/23, 21:44:22, -47.864750, 169.274216, 1.72,  3564.00, 309, 0, 116.09, 1
2013/11/23, 21:50:27, -47.864895, 169.272690, 13.39,  0.00, 151, 0, 114.97, 
2013/11/23, 21:56:32, -47.864754, 169.271240, 31.56,  0.00, 306, 0, 109.30, 
2013/11/23, 22:03:04, -47.865170, 169.269531, 5.33,  1404.00, 272, 0, 135.62, 
2013/11/23, 22:08:43, -47.865105, 169.268097, 1.92,  756.00, 317, 0, 107.22, 1
2013/11/23, 22:14:22, -47.865067, 169.267654, 2.25,  2448.00, 208, 0, 33.32, 
2013/11/23, 22:20:02, -47.865536, 169.266800, -0.97,  2448.00, 191, 0, 82.33, 
2013/11/23, 22:25:42, -47.866081, 169.266190, -13.65,  3672.00, 175, 0, 75.78, 1
2013/11/23, 22:31:21, -47.866341, 169.266144, -14.50,  2448.00, 42, 0, 29.11, 
2013/11/23, 22:37:00, -47.866421, 169.267105, 15.50,  288.00, 196, 0, 72.24, 
2013/11/23, 22:42:39, -47.866615, 169.266708, 29.55,  1260.00, 117, 0, 36.64, 1
2013/11/23, 22:48:18, -47.866734, 169.265411, -9.86,  2232.00, 2, 0, 97.65, 
2013/11/23, 22:53:56, -47.867199, 169.264130, 33.84,  2664.00, 118, 0, 108.65, 1
2013/11/23, 22:59:34, -47.867752, 169.263031, 5.04,  1368.00, 43, 0, 102.48, 
2013/11/23, 23:05:31, -47.868298, 169.262146, -18.26,  4104.00, 283, 0, 89.69, 
2013/11/23, 23:11:36, -47.868702, 169.260605, -6.86,  0.00, 211, 0, 123.41, 
2013/11/23, 23:17:40, -47.869331, 169.259262, 10.51,  1548.00, 233, 0, 122.18, 
2013/11/23, 23:23:44, -47.869850, 169.258133, -16.77,  2556.00, 220, 0, 102.09, 
2013/11/23, 23:29:48, -47.870472, 169.256943, 37.24,  864.00, 244, 0, 112.53, 
2013/11/23, 23:35:53, -47.870693, 169.256714, -1.31,  1800.00, 275, 0, 29.93, 1
2013/11/23, 23:41:59, -47.871071, 169.255432, -2.21,  0.00, 246, 0, 104.45, 
2013/11/23, 23:48:03, -47.871418, 169.254578, -4.43,  1800.00, 25, 0, 74.47, 
2013/11/23, 23:54:07, -47.871235, 169.254913, 3.66,  612.00, 136, 0, 32.22, 
2013/11/24, 00:00:11, -47.871029, 169.254791, 14.91,  6480.00, 29, 0, 24.65, 
2013/11/24, 00:06:03, -47.871155, 169.254013, 4.42,  0.00, 270, 0, 59.70, 
2013/11/24, 00:11:55, -47.871208, 169.253326, 7.02,  0.00, 276, 0, 51.58, 
2013/11/24, 00:17:45, -47.871334, 169.252365, -2.20,  1836.00, 293, 0, 73.04, 
2013/11/24, 00:23:34, -47.871437, 169.251389, 7.56,  0.00, 322, 0, 73.69, 1
2013/11/24, 00:29:26, -47.871716, 169.250549, 7.42,  0.00, 248, 0, 69.91, 
2013/11/24, 00:35:12, -47.872162, 169.249374, 3.97,  0.00, 214, 0, 100.70, 
2013/11/24, 00:40:57, -47.872643, 169.248428, 8.66,  4500.00, 58, 0, 88.54, 
2013/11/24, 00:47:04, -47.873135, 169.247482, 5.36,  1008.00, 200, 0, 89.28, 
2013/11/24, 00:52:50, -47.873531, 169.246689, 6.32,  432.00, 129, 0, 73.74, 
2013/11/24, 00:58:34, -47.874191, 169.245667, 20.76,  0.00, 314, 0, 105.81, 1
2013/11/24, 01:04:39, -47.874378, 169.244949, -39.51,  1296.00, 3, 0, 57.45, 
2013/11/24, 01:10:42, -47.874035, 169.244019, 93.07,  0.00, 181, 0, 79.16, 1
2013/11/24, 01:16:49, -47.874409, 169.243423, 88.30,  0.00, 243, 0, 60.87, 
2013/11/24, 01:22:56, -47.874992, 169.242676, 21.94,  0.00, 14, 0, 85.48, 
2013/11/24, 01:29:04, -47.875629, 169.241440, 24.11,  1224.00, 160, 0, 116.25, 
2013/11/24, 01:35:14, -47.876194, 169.240570, 215.37,  1692.00, 280, 0, 90.32, 1
2013/11/24, 01:41:41, -47.877373, 169.239441, 18.18,  900.00, 161, 0, 155.81, 
2013/11/24, 01:48:02, -47.878250, 169.238937, 1.67,  936.00, 282, 0, 104.51, 1
2013/11/24, 01:54:07, -47.879097, 169.237885, 9.91,  0.00, 253, 0, 122.58, 
2013/11/24, 02:00:10, -47.879845, 169.236755, 2.99,  1692.00, 287, 0, 118.41, 
2013/11/24, 02:05:49, -47.880459, 169.235870, 8.40,  1440.00, 93, 0, 94.96, 
2013/11/24, 02:11:28, -47.881073, 169.235260, 2.11,  0.00, 100, 0, 82.04, 
2013/11/24, 02:17:06, -47.881565, 169.234497, -4.95,  0.00, 314, 0, 78.93, 
2013/11/24, 02:22:42, -47.882263, 169.233856, 7.19,  1944.00, 226, 0, 91.15, 
2013/11/24, 02:28:16, -47.882915, 169.233002, 3.19,  2232.00, 60, 0, 96.50, 1
2013/11/24, 02:33:49, -47.874733, 169.228622, 6.50,  36720.00, 357, 0, 966.66, 1
2013/11/24, 02:39:21, -47.871395, 169.197693, 10.31,  66060.00, 242, 0, 2336.56, 1
2013/11/24, 02:44:53, -47.872478, 169.168716, -0.11,  54540.00, 241, 0, 2164.70, 1
2013/11/24, 02:50:25, -47.873455, 169.162064, -3.02,  2556.00, 136, 0, 507.91, 1
2013/11/24, 02:55:58, -47.874157, 169.164063, 6.35,  1116.00, 56, 0, 168.29, 
2013/11/24, 03:01:42, -47.874699, 169.166306, 7.53,  2376.00, 130, 0, 177.82, 
2013/11/24, 03:07:43, -47.875214, 169.168777, -11.47,  4068.00, 235, 0, 192.99, 
2013/11/24, 03:13:43, -47.875786, 169.170746, -10.74,  3240.00, 104, 0, 160.04, 
2013/11/24, 03:19:43, -47.876270, 169.172272, -11.35,  1008.00, 8, 0, 125.90, 
2013/11/24, 03:25:45, -47.876595, 169.173874, 11.05,  0.00, 102, 0, 124.83, 
2013/11/24, 03:31:48, -47.877190, 169.175186, -15.38,  3528.00, 19, 0, 118.12, 
2013/11/24, 03:37:51, -47.877735, 169.176636, 9.93,  2124.00, 161, 0, 123.96, 1
2013/11/24, 03:43:54, -47.874886, 169.153091, 33.80,  62640.00, 259, 0, 1784.38, 1
2013/11/24, 03:50:50, -47.875751, 169.134216, -1.39,  2412.00, 351, 0, 1411.05, 1
2013/11/24, 03:58:39, -47.875378, 169.086533, 12.24,  32220.00, 328, 0, 3556.59, 
2013/11/24, 04:05:03, -47.875004, 169.060318, 1.28,  1620.00, 156, 0, 1955.66, 1
2013/11/24, 04:11:23, -47.853325, 169.086823, 18.62,  51336.00, 23, 0, 3117.78, 1
2013/11/24, 04:17:21, -47.841076, 169.110947, 0.94,  38484.00, 284, 0, 2257.42, 1
2013/11/24, 04:23:20, -47.834026, 169.141418, -6.51,  58752.00, 55, 0, 2405.61, 1
2013/11/24, 04:29:18, -47.822834, 169.196960, -4.90,  55692.00, 62, 0, 4329.01, 1
2013/11/24, 04:35:16, -47.812843, 169.231720, -8.35,  78084.00, 141, 0, 2823.17, 1
2013/11/24, 04:41:13, -47.810482, 169.247452, 3.80,  43092.00, 18, 0, 1203.77, 1
2013/11/24, 04:47:09, -47.799099, 169.242493, -3.39,  24192.00, 340, 0, 1318.80, 1
2013/11/24, 04:53:08, -47.803238, 169.214386, -7.31,  74736.00, 229, 0, 2149.18, 1
2013/11/24, 04:59:06, -47.824326, 169.178391, 6.55,  23256.00, 291, 0, 3566.91, 1
2013/11/24, 05:05:06, -47.850960, 169.183853, 2.77,  69588.00, 140, 0, 2989.49, 1
2013/11/24, 05:11:05, -47.845345, 169.186203, 3.65,  0.00, 260, 0, 648.52, 1
2013/11/24, 05:17:03, -47.846237, 169.187119, 10.64,  3816.00, 120, 0, 120.46, 1
2013/11/24, 05:23:02, -47.845627, 169.189056, 5.44,  24408.00, 336, 0, 159.67, 1
2013/11/24, 05:29:01, -47.847233, 169.191696, 0.64,  3816.00, 26, 0, 265.90, 1
2013/11/24, 05:35:00, -47.858780, 169.189102, -3.86,  81792.00, 204, 0, 1298.47, 1
2013/11/24, 05:40:59, -47.853497, 169.188751, -1.56,  34056.00, 338, 0, 588.03, 
2013/11/24, 05:46:58, -47.849052, 169.188660, -5.96,  5256.00, 353, 0, 494.31, 1
2013/11/24, 05:52:57, -47.846687, 169.206726, 8.58,  30996.00, 294, 0, 1373.55, 1
2013/11/24, 05:58:56, -47.847881, 169.194565, -0.05,  8388.00, 346, 0, 917.16, 1
2013/11/24, 06:05:03, -47.847363, 169.200027, -1.99,  1620.00, 335, 0, 411.64, 1
2013/11/24, 06:11:02, -47.859852, 169.199066, -24.05,  17244.00, 31, 0, 1390.56, 1
2013/11/24, 06:17:02, -47.850208, 169.199905, 8.38,  0.00, 196, 0, 1074.19, 1
2013/11/24, 06:23:07, -47.848991, 169.200638, -2.42,  0.00, 47, 0, 145.96, 
2013/11/24, 06:29:34, -47.847694, 169.200958, -0.17,  3168.00, 61, 0, 146.18, 1
2013/11/24, 06:35:34, -47.843815, 169.206177, -25.70,  3132.00, 221, 0, 581.15, 1
2013/11/24, 06:41:36, -47.841431, 169.206650, 5.21,  3348.00, 332, 0, 267.43, 1
2013/11/24, 06:47:35, -47.833130, 169.206818, -0.58,  44316.00, 19, 0, 923.11, 1
2013/11/24, 06:53:35, -47.831699, 169.227417, -11.14,  2484.00, 339, 0, 1545.83, 1
2013/11/24, 06:59:33, -47.815815, 169.222046, 3.90,  49644.00, 66, 0, 1811.17, 1
2013/11/24, 07:05:35, -47.794796, 169.266251, 13.89,  37872.00, 38, 0, 4044.98, 1
2013/11/24, 07:11:34, -47.785778, 169.312912, 11.09,  57600.00, 60, 0, 3627.21, 1
2013/11/24, 07:17:32, -47.801125, 169.373718, 12.63,  54936.00, 66, 0, 4852.27, 1
2013/11/24, 07:23:32, -47.808861, 169.411972, 11.44,  25380.00, 244, 0, 2983.68, 1
2013/11/24, 07:29:32, -47.811913, 169.411377, 8.82,  41400.00, 31, 0, 342.26, 1
2013/11/24, 07:35:32, -47.806061, 169.421341, 12.41,  69732.00, 142, 0, 988.49, 1
2013/11/24, 07:41:32, -47.791862, 169.466324, -22.59,  44100.00, 5, 0, 3712.40, 1
2013/11/24, 07:47:32, -47.774532, 169.467590, 19.65,  60156.00, 234, 0, 1929.33, 1
2013/11/24, 07:53:33, -47.762295, 169.439011, 0.79,  66312.00, 253, 0, 2532.51, 1
2013/11/24, 07:59:34, -47.755398, 169.420319, 26.27,  69696.00, 236, 0, 1593.88, 1
2013/11/24, 08:04:59, -47.770294, 169.364822, -57.94,  36936.00, 263, 0, 4466.61, 1
2013/11/24, 08:10:04, -47.789009, 169.333710, -70.01,  51768.00, 116, 0, 3120.09, 1
2013/11/24, 08:15:10, -47.788593, 169.334259, -88.73,  36972.00, 76, 0, 61.82, 1
2013/11/24, 08:20:15, -47.793858, 169.352768, -100.92,  26316.00, 336, 0, 1501.54, 1
2013/11/24, 08:25:20, -47.809822, 169.301041, -40.98,  69444.00, 233, 0, 4251.74, 1
2013/11/24, 08:30:25, -47.825733, 169.242889, -25.83,  44712.00, 263, 0, 4688.61, 1
2013/11/24, 08:35:30, -47.836678, 169.208374, -31.35,  18180.00, 322, 0, 2849.42, 1
2013/11/24, 08:40:35, -47.852142, 169.164490, -39.62,  76284.00, 234, 0, 3698.95, 1
2013/11/24, 08:45:41, -47.879673, 169.126205, -14.87,  80928.00, 128, 0, 4186.65, 1
2013/11/24, 08:50:46, -47.876453, 169.184387, -34.40,  66420.00, 86, 0, 4353.94, 1
2013/11/24, 08:55:52, -47.866123, 169.192459, -10.32,  0.00, 341, 0, 1296.88, 1
2013/11/24, 09:01:50, -47.864285, 169.192429, 1.92,  1584.00, 33, 0, 204.39, 
2013/11/24, 09:07:52, -47.868744, 169.191498, -0.70,  3024.00, 314, 0, 500.66, 
2013/11/24, 09:13:54, -47.868057, 169.191696, 7.07,  2412.00, 73, 0, 77.81, 
2013/11/24, 09:19:58, -47.867203, 169.191772, 9.25,  0.00, 12, 0, 95.13, 
2013/11/24, 09:26:03, -47.868279, 169.192123, 1.73,  1368.00, 178, 0, 122.48, 
2013/11/24, 09:32:08, -47.868137, 169.191238, -1.09,  0.00, 54, 0, 67.88, 
2013/11/24, 09:38:13, -47.867706, 169.191483, 0.69,  3384.00, 143, 0, 51.29, 1
2013/11/24, 09:44:17, -47.868179, 169.190521, 3.96,  0.00, 282, 0, 88.97, 1
2013/11/24, 09:50:20, -47.867882, 169.191483, 5.65,  67896.00, 234, 0, 78.99, 1
2013/11/24, 09:56:23, -47.869526, 169.206573, 4.54,  50760.00, 247, 0, 1140.36, 1
2013/11/24, 10:03:04, -47.866341, 169.190170, -1.68,  2016.00, 356, 0, 1273.79, 1
2013/11/24, 10:09:08, -47.865875, 169.189270, -3.27,  1512.00, 292, 0, 84.81, 
2013/11/24, 10:15:13, -47.865292, 169.188873, -25.11,  4212.00, 267, 0, 71.27, 
2013/11/24, 10:21:19, -47.865185, 169.188232, -21.64,  4140.00, 54, 0, 49.28, 1
2013/11/24, 10:27:26, -47.867741, 169.187958, -11.54,  4608.00, 199, 0, 284.95, 
2013/11/24, 10:33:32, -47.867466, 169.187866, -53.59,  0.00, 316, 0, 31.34, 
2013/11/24, 10:39:39, -47.868340, 169.187439, -44.24,  0.00, 58, 0, 102.27, 
2013/11/24, 10:45:48, -47.868919, 169.187683, 13.86,  0.00, 327, 0, 66.91, 
2013/11/24, 10:51:57, -47.870029, 169.187393, 4.51,  5112.00, 108, 0, 125.31, 
2013/11/24, 10:58:06, -47.869747, 169.186478, -3.46,  2232.00, 259, 0, 75.11, 
2013/11/24, 11:04:00, -47.869614, 169.185318, -12.47,  0.00, 252, 0, 87.78, 
2013/11/24, 11:09:43, -47.868492, 169.183350, 323.27,  0.00, 259, 0, 192.65, 
2013/11/24, 11:15:25, -47.869457, 169.181946, 74.43,  0.00, 277, 0, 149.94, 
2013/11/24, 11:21:08, -47.871552, 169.181366, 49.46,  60444.00, 178, 0, 236.94, 1
2013/11/24, 11:26:48, -47.873215, 169.183105, 26.48,  0.00, 85, 0, 225.87, 1
2013/11/24, 11:32:28, -47.873047, 169.181931, 40.39,  0.00, 243, 0, 89.54, 
2013/11/24, 11:38:08, -47.872765, 169.180481, 31.52,  0.00, 296, 0, 112.61, 
2013/11/24, 11:43:48, -47.872578, 169.179230, 57.41,  2412.00, 307, 0, 95.60, 1
2013/11/24, 11:49:31, -47.872108, 169.178589, 139.86,  0.00, 213, 0, 70.83, 1
2013/11/24, 11:55:13, -47.872246, 169.177933, 90.76,  0.00, 356, 0, 51.28, 
2013/11/24, 12:01:03, -47.873398, 169.177811, -36.04,  0.00, 147, 0, 128.42, 
2013/11/24, 12:06:50, -47.873497, 169.213654, -326.75,  44496.00, 52, 0, 2673.42, 1
2013/11/24, 12:13:03, -47.873119, 169.275787, -2.92,  48204.00, 354, 0, 4634.47, 
2013/11/24, 12:18:48, -47.872494, 169.327438, 15.36,  71856.00, 151, 0, 3853.13, 1
2013/11/24, 12:24:32, -47.865265, 169.366257, -2.03,  44064.00, 57, 0, 3005.12, 1
2013/11/24, 12:30:15, -47.855381, 169.411057, -2.37,  54720.00, 50, 0, 3518.37, 1
2013/11/24, 12:35:58, -47.827839, 169.436737, 5.19,  40644.00, 40, 0, 3612.79, 1
2013/11/24, 12:41:42, -47.805885, 169.473465, 5.58,  38880.00, 343, 0, 3671.52, 1
2013/11/24, 12:47:26, -47.791264, 169.462494, -2.73,  43236.00, 14, 0, 1820.63, 1
2013/11/24, 12:53:10, -47.776764, 169.437973, -5.11,  74664.00, 228, 0, 2440.52, 1
2013/11/24, 12:58:54, -47.785172, 169.395447, 9.69,  51444.00, 215, 0, 3312.20, 1
2013/11/24, 13:04:57, -47.809155, 169.356003, 1.76,  70452.00, 204, 0, 3973.98, 1
2013/11/24, 13:10:59, -47.840153, 169.323975, 8.32,  43524.00, 223, 0, 4194.99, 1
2013/11/24, 13:17:01, -47.865910, 169.289673, -8.73,  38628.00, 342, 0, 3841.05, 1
2013/11/24, 13:23:03, -47.894527, 169.255157, -2.86,  58860.00, 208, 0, 4092.85, 1
2013/11/24, 13:29:05, -47.907162, 169.251022, 1.40,  540.00, 283, 0, 1438.37, 1
2013/11/24, 13:35:08, -47.907257, 169.251221, 1.91,  1332.00, 69, 0, 18.21, 
2013/11/24, 13:41:12, -47.908569, 169.252197, 3.42,  1260.00, 184, 0, 163.02, 1
2013/11/24, 13:47:17, -47.909832, 169.252121, -4.67,  2628.00, 160, 0, 140.55, 
2013/11/24, 13:53:23, -47.911201, 169.252197, -17.61,  1872.00, 135, 0, 152.33, 1
2013/11/24, 13:59:29, -47.911751, 169.264496, 27.00,  56376.00, 45, 0, 918.70, 1
2013/11/24, 14:05:34, -47.929638, 169.261108, 40.27,  720.00, 47, 0, 2004.90, 1
2013/11/24, 14:11:38, -47.929531, 169.263260, 41.68,  0.00, 97, 0, 160.78, 1
2013/11/24, 14:17:42, -47.929890, 169.265320, 4.13,  864.00, 218, 0, 158.59, 
2013/11/24, 14:23:47, -47.930130, 169.265823, 15.75,  6336.00, 224, 0, 46.01, 1
